participant,recording_public_id,alpha_low_hz,alpha_high_hz,alpha_band_hz,trial_id,block,cue_index,cue_side,had_change,target_side,hit,miss,correct_rejection,behavior_correct,cue_time_rel_s,excluded_ocular,rejected_amplitude,included,analysis,window,PO7_alpha_db,PO8_alpha_db,OZ_alpha_db,PZ_alpha_db,contra_channel,ipsi_channel,contra_alpha_db,ipsi_alpha_db,contra_minus_ipsi_db,po8_minus_po7_db
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_8,2,27,R,False,,False,False,True,True,282.43883507477585,False,False,True,cue_locked,cue_1p3_2p1_target_interval,1.6464929365190726,-1.5617077296929616,-0.2920472432646906,2.305263222625784,PO7,PO8,1.6464929365190726,-1.5617077296929616,3.208200666212034,-3.208200666212034
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_9,2,28,R,False,,False,False,True,True,286.63798829971347,False,False,True,cue_locked,cue_0p3_1p2,-6.238600948280068,5.106950059230092,-0.5451696469282586,-1.566187281410791,PO7,PO8,-6.238600948280068,5.106950059230092,-11.34555100751016,11.34555100751016
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_9,2,28,R,False,,False,False,True,True,286.63798829971347,False,False,True,cue_locked,cue_0p5_1p2,-6.654443013547519,4.9934261284240895,-1.5066078269078005,-1.4984880023592289,PO7,PO8,-6.654443013547519,4.9934261284240895,-11.647869141971608,11.647869141971608
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_9,2,28,R,False,,False,False,True,True,286.63798829971347,False,False,True,cue_locked,cue_0p5_1p9,-3.808854330391532,3.766635456898991,-1.6136012120796197,-0.633933382831126,PO7,PO8,-3.808854330391532,3.766635456898991,-7.575489787290523,7.575489787290523
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_9,2,28,R,False,,False,False,True,True,286.63798829971347,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-3.332563435442348,1.4594846813431368,-1.538181543252978,-1.4310885010922705,PO7,PO8,-3.332563435442348,1.4594846813431368,-4.792048116785485,4.792048116785485
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_10,2,29,L,True,L,True,False,False,True,290.78756772424094,False,False,True,cue_locked,cue_0p3_1p2,3.9525717625202654,4.657964816450193,5.431105126891664,1.7875484528591228,PO8,PO7,4.657964816450193,3.9525717625202654,0.7053930539299262,0.7053930539299262
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_10,2,29,L,True,L,True,False,False,True,290.78756772424094,False,False,True,cue_locked,cue_0p5_1p2,4.721532262711838,4.651189371863157,5.692101864661173,2.4726447538568324,PO8,PO7,4.651189371863157,4.721532262711838,-0.0703428908486811,-0.0703428908486811
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_10,2,29,L,True,L,True,False,False,True,290.78756772424094,False,False,True,cue_locked,cue_0p5_1p9,2.743050310495716,2.738716587601368,4.187987569123558,0.2567430291859016,PO8,PO7,2.738716587601368,2.743050310495716,-0.0043337228943478,-0.0043337228943478
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_10,2,29,L,True,L,True,False,False,True,290.78756772424094,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-1.612598289905062,2.83351470853058,2.024674527007705,-0.3272256491021555,PO8,PO7,2.83351470853058,-1.612598289905062,4.446112998435641,4.446112998435641
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_11,2,30,L,False,,False,False,True,True,295.0202495494159,False,False,True,cue_locked,cue_0p3_1p2,-5.502001069476837,-1.428401903870875,-1.913040419388476,-8.212955548278751,PO8,PO7,-1.428401903870875,-5.502001069476837,4.073599165605962,4.073599165605962
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_11,2,30,L,False,,False,False,True,True,295.0202495494159,False,False,True,cue_locked,cue_0p5_1p2,-6.045983586900022,-3.0863768758491923,-4.4181737014883495,-8.838496954055069,PO8,PO7,-3.0863768758491923,-6.045983586900022,2.9596067110508293,2.9596067110508293
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_11,2,30,L,False,,False,False,True,True,295.0202495494159,False,False,True,cue_locked,cue_0p5_1p9,-3.337690850496253,-2.7453752921080925,-4.4916686709748594,-8.334028965941174,PO8,PO7,-2.7453752921080925,-3.337690850496253,0.5923155583881607,0.5923155583881607
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_11,2,30,L,False,,False,False,True,True,295.0202495494159,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-2.4369774362364454,-4.518493332110778,-5.614573040545714,-8.23789493631149,PO8,PO7,-4.518493332110778,-2.4369774362364454,-2.081515895874333,-2.081515895874333
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_12,2,31,L,True,L,True,False,False,True,299.1696904739365,False,False,True,cue_locked,cue_0p3_1p2,2.6245838816842526,-1.1060073939815642,3.821769223425104,-7.261216712720023,PO8,PO7,-1.1060073939815642,2.6245838816842526,-3.730591275665817,-3.730591275665817
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_12,2,31,L,True,L,True,False,False,True,299.1696904739365,False,False,True,cue_locked,cue_0p5_1p2,2.675510953685288,-0.9162557638433206,3.5366770252111266,-6.700551851078648,PO8,PO7,-0.9162557638433206,2.675510953685288,-3.5917667175286088,-3.5917667175286088
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_12,2,31,L,True,L,True,False,False,True,299.1696904739365,False,False,True,cue_locked,cue_0p5_1p9,4.440267589723669,2.165424619946439,5.617044441413968,-2.332549630717041,PO8,PO7,2.165424619946439,4.440267589723669,-2.2748429697772306,-2.2748429697772306
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_12,2,31,L,True,L,True,False,False,True,299.1696904739365,False,False,True,cue_locked,cue_1p3_2p1_target_interval,5.335878123784306,3.192512547086283,6.302696442275408,-0.8236765135810573,PO8,PO7,3.192512547086283,5.335878123784306,-2.1433655766980224,-2.1433655766980224
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_13,2,32,L,True,L,True,False,False,True,303.33537079871166,False,False,True,cue_locked,cue_0p3_1p2,1.2937829610835143,1.9577265062308844,4.82319715602297,-0.0006375809986712,PO8,PO7,1.9577265062308844,1.2937829610835143,0.6639435451473701,0.6639435451473701
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_13,2,32,L,True,L,True,False,False,True,303.33537079871166,False,False,True,cue_locked,cue_0p5_1p2,1.2987914563528238,2.2176474362001,5.206735641864958,-1.3112592407258354,PO8,PO7,2.2176474362001,1.2987914563528238,0.9188559798472762,0.9188559798472762
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_13,2,32,L,True,L,True,False,False,True,303.33537079871166,False,False,True,cue_locked,cue_0p5_1p9,0.8257621112772298,1.5077399572433623,4.301050334267055,-1.6276187340615502,PO8,PO7,1.5077399572433623,0.8257621112772298,0.6819778459661325,0.6819778459661325
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_13,2,32,L,True,L,True,False,False,True,303.33537079871166,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-2.5390628339708474,-3.046098125829047,0.2294691654980122,-4.403334414366745,PO8,PO7,-3.046098125829047,-2.5390628339708474,-0.5070352918581995,-0.5070352918581995
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_14,2,33,L,True,L,True,False,False,True,307.568967023748,False,False,True,cue_locked,cue_0p3_1p2,6.5417247555434965,3.1733987345861814,3.815909893700812,6.913073878598842,PO8,PO7,3.1733987345861814,6.5417247555434965,-3.368326020957315,-3.368326020957315
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_14,2,33,L,True,L,True,False,False,True,307.568967023748,False,False,True,cue_locked,cue_0p5_1p2,6.913213390078895,4.069466593255483,3.936885945804995,7.521113370782025,PO8,PO7,4.069466593255483,6.913213390078895,-2.843746796823412,-2.843746796823412
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_14,2,33,L,True,L,True,False,False,True,307.568967023748,False,False,True,cue_locked,cue_0p5_1p9,6.396871689826797,5.036312902013399,5.101261784188718,6.27526525083513,PO8,PO7,5.036312902013399,6.396871689826797,-1.360558787813399,-1.360558787813399
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_14,2,33,L,True,L,True,False,False,True,307.568967023748,False,False,True,cue_locked,cue_1p3_2p1_target_interval,5.42777545970481,5.323909604364372,6.110941719680278,6.858861666988632,PO8,PO7,5.323909604364372,5.42777545970481,-0.1038658553404374,-0.1038658553404374
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_15,2,34,R,False,,False,False,True,True,311.75099884858355,False,False,True,cue_locked,cue_0p3_1p2,3.36553567256998,0.2358864350582648,1.1955485937829422,-0.9176644845241032,PO7,PO8,3.36553567256998,0.2358864350582648,3.129649237511715,-3.129649237511715
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_15,2,34,R,False,,False,False,True,True,311.75099884858355,False,False,True,cue_locked,cue_0p5_1p2,3.484164920210832,0.6330917518323507,1.449483682347786,-0.6454740602435526,PO7,PO8,3.484164920210832,0.6330917518323507,2.8510731683784813,-2.8510731683784813
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_15,2,34,R,False,,False,False,True,True,311.75099884858355,False,False,True,cue_locked,cue_0p5_1p9,2.267781572472065,-0.1895515153217342,0.8493387721340396,-0.96218495033408,PO7,PO8,2.267781572472065,-0.1895515153217342,2.4573330877938,-2.4573330877938
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_15,2,34,R,False,,False,False,True,True,311.75099884858355,False,False,True,cue_locked,cue_1p3_2p1_target_interval,4.255185987628744,-2.457567994888357,2.524305243171045,0.6297599722270587,PO7,PO8,4.255185987628744,-2.457567994888357,6.712753982517102,-6.712753982517102
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_16,2,35,L,False,,False,False,True,True,315.90023977321107,False,False,True,cue_locked,cue_0p3_1p2,5.504968748053571,4.081426786355953,7.450729262026861,5.143389445340522,PO8,PO7,4.081426786355953,5.504968748053571,-1.4235419616976177,-1.4235419616976177
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_16,2,35,L,False,,False,False,True,True,315.90023977321107,False,False,True,cue_locked,cue_0p5_1p2,5.740474890247111,4.7626098164717225,8.150072302509594,4.997525574497995,PO8,PO7,4.7626098164717225,5.740474890247111,-0.977865073775388,-0.977865073775388
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_16,2,35,L,False,,False,False,True,True,315.90023977321107,False,False,True,cue_locked,cue_0p5_1p9,3.799301775646478,3.477334933260858,5.899002394671394,4.569724990010688,PO8,PO7,3.477334933260858,3.799301775646478,-0.3219668423856201,-0.3219668423856201
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_16,2,35,L,False,,False,False,True,True,315.90023977321107,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-0.0006443145193662,3.8184481633281866,1.8745096070412035,5.457141629610024,PO8,PO7,3.8184481633281866,-0.0006443145193662,3.819092477847553,3.819092477847553
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_17,2,36,L,False,,False,False,True,True,320.1001137980493,False,False,True,cue_locked,cue_0p3_1p2,-1.427700387684532,2.1067956956188234,-0.7800728850572065,-0.1339975139774247,PO8,PO7,2.1067956956188234,-1.427700387684532,3.534496083303355,3.534496083303355
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_17,2,36,L,False,,False,False,True,True,320.1001137980493,False,False,True,cue_locked,cue_0p5_1p2,-1.0804324771445704,1.6670033045041452,-1.017538450271064,0.8921031910772459,PO8,PO7,1.6670033045041452,-1.0804324771445704,2.747435781648716,2.747435781648716
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_17,2,36,L,False,,False,False,True,True,320.1001137980493,False,False,True,cue_locked,cue_0p5_1p9,0.210939544307034,2.9887201644711343,-1.1924753788984312,1.0217890446135345,PO8,PO7,2.9887201644711343,0.210939544307034,2.7777806201641004,2.7777806201641004
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_17,2,36,L,False,,False,False,True,True,320.1001137980493,False,False,True,cue_locked,cue_1p3_2p1_target_interval,4.26974235296827,4.863803413627065,-0.1918977374684232,4.549729259288055,PO8,PO7,4.863803413627065,4.26974235296827,0.5940610606587953,0.5940610606587953
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_18,2,37,R,True,R,True,False,False,True,324.2505371227162,False,False,True,cue_locked,cue_0p3_1p2,0.6251153944080208,3.233960981332747,0.6991446322049937,1.0326087026780328,PO7,PO8,0.6251153944080208,3.233960981332747,-2.6088455869247262,2.6088455869247262
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_18,2,37,R,True,R,True,False,False,True,324.2505371227162,False,False,True,cue_locked,cue_0p5_1p2,0.8396999061485573,2.9806460971719497,-0.8964514801095019,0.4303826830071333,PO7,PO8,0.8396999061485573,2.9806460971719497,-2.140946191023392,2.140946191023392
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_18,2,37,R,True,R,True,False,False,True,324.2505371227162,False,False,True,cue_locked,cue_0p5_1p9,0.4824760396106109,2.050937655610094,-1.7387884121014965,1.405901798451651,PO7,PO8,0.4824760396106109,2.050937655610094,-1.568461615999483,1.568461615999483
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_18,2,37,R,True,R,True,False,False,True,324.2505371227162,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-0.177209153933741,0.7920811603168332,-3.0040228083774907,1.9660654277347005,PO7,PO8,-0.177209153933741,0.7920811603168332,-0.9692903142505742,0.9692903142505742
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_19,2,38,L,False,,False,False,True,True,328.43280984752346,False,False,True,cue_locked,cue_0p3_1p2,-2.0153039157265478,2.497584166696216,2.4060976896353297,-0.0703387514759277,PO8,PO7,2.497584166696216,-2.0153039157265478,4.512888082422764,4.512888082422764
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_19,2,38,L,False,,False,False,True,True,328.43280984752346,False,False,True,cue_locked,cue_0p5_1p2,-4.651137199311869,0.2397679907082781,-0.3752573741182172,-4.636582866188625,PO8,PO7,0.2397679907082781,-4.651137199311869,4.890905190020146,4.890905190020146
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_19,2,38,L,False,,False,False,True,True,328.43280984752346,False,False,True,cue_locked,cue_0p5_1p9,-4.434967154664497,2.609471203145114,-0.3885425310424276,-5.458996017734952,PO8,PO7,2.609471203145114,-4.434967154664497,7.044438357809611,7.044438357809611
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_19,2,38,L,False,,False,False,True,True,328.43280984752346,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-5.271050017982208,3.4658078102828944,-2.8435133713585268,-6.917526406902029,PO8,PO7,3.4658078102828944,-5.271050017982208,8.736857828265103,8.736857828265103
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_20,2,39,L,True,L,True,False,False,True,332.6485491724452,False,False,True,cue_locked,cue_0p3_1p2,-8.01863552977369,-9.09509826954216,-8.768854764574586,-15.278209045591993,PO8,PO7,-9.09509826954216,-8.01863552977369,-1.0764627397684698,-1.0764627397684698
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_20,2,39,L,True,L,True,False,False,True,332.6485491724452,False,False,True,cue_locked,cue_0p5_1p2,-8.037201423079873,-8.811342863428687,-9.147067491917714,-15.282536186675529,PO8,PO7,-8.811342863428687,-8.037201423079873,-0.7741414403488136,-0.7741414403488136
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_20,2,39,L,True,L,True,False,False,True,332.6485491724452,False,False,True,cue_locked,cue_0p5_1p9,-2.3255906063491056,-2.6529570170039483,-5.039469834241576,-6.235718640820856,PO8,PO7,-2.6529570170039483,-2.3255906063491056,-0.3273664106548426,-0.3273664106548426
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_20,2,39,L,True,L,True,False,False,True,332.6485491724452,False,False,True,cue_locked,cue_1p3_2p1_target_interval,2.0739604420245565,1.7033907967881812,-1.7122562507227548,-2.1467983156651065,PO8,PO7,1.7033907967881812,2.0739604420245565,-0.3705696452363753,-0.3705696452363753
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_1,1,0,R,True,R,False,True,False,False,163.92279477708507,False,False,True,cue_locked,cue_0p3_1p2,3.8714489942144015,12.30704036219502,6.622836134444199,4.976957845400296,PO7,PO8,3.8714489942144015,12.30704036219502,-8.43559136798062,8.43559136798062
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_1,1,0,R,True,R,False,True,False,False,163.92279477708507,False,False,True,cue_locked,cue_0p5_1p2,4.15643028938228,12.855687917893905,7.011081409821905,5.467354218855531,PO7,PO8,4.15643028938228,12.855687917893905,-8.699257628511623,8.699257628511623
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_1,1,0,R,True,R,False,True,False,False,163.92279477708507,False,False,True,cue_locked,cue_0p5_1p9,3.3625971486024264,11.386980698751088,6.493144243151601,3.0750186431403144,PO7,PO8,3.3625971486024264,11.386980698751088,-8.024383550148663,8.024383550148663
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_1,1,0,R,True,R,False,True,False,False,163.92279477708507,False,False,True,cue_locked,cue_1p3_2p1_target_interval,2.94585667204874,9.420006361348811,5.308198025018386,0.4720085573231609,PO7,PO8,2.94585667204874,9.420006361348811,-6.474149689300073,6.474149689300073
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_2,1,1,R,False,,False,False,True,True,168.28954423393589,False,False,True,cue_locked,cue_0p3_1p2,-2.198121591892977,-3.0988730208351347,-5.398704297336624,-1.419333843838595,PO7,PO8,-2.198121591892977,-3.0988730208351347,0.900751428942158,-0.900751428942158
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_2,1,1,R,False,,False,False,True,True,168.28954423393589,False,False,True,cue_locked,cue_0p5_1p2,-2.054487313281226,-3.930108420554178,-6.457678534900397,-2.02118307525333,PO7,PO8,-2.054487313281226,-3.930108420554178,1.875621107272952,-1.875621107272952
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_2,1,1,R,False,,False,False,True,True,168.28954423393589,False,False,True,cue_locked,cue_0p5_1p9,-3.174094108072436,-5.3925115619312125,-6.8381438052966,-2.370351449886443,PO7,PO8,-3.174094108072436,-5.3925115619312125,2.2184174538587764,-2.2184174538587764
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_2,1,1,R,False,,False,False,True,True,168.28954423393589,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-3.5880917372974874,-8.126770943569618,-7.027716279279199,-2.3695783197009983,PO7,PO8,-3.5880917372974874,-8.126770943569618,4.53867920627213,-4.53867920627213
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_3,1,2,L,True,L,True,False,False,True,172.63584959099535,False,False,True,cue_locked,cue_0p3_1p2,-0.0467777871547811,-2.3709698847250045,-0.865997452932239,2.462070719252538,PO8,PO7,-2.3709698847250045,-0.0467777871547811,-2.3241920975702235,-2.3241920975702235
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_3,1,2,L,True,L,True,False,False,True,172.63584959099535,False,False,True,cue_locked,cue_0p5_1p2,0.3962576888241626,-1.832422035277785,-0.2900680185984997,2.995665202922781,PO8,PO7,-1.832422035277785,0.3962576888241626,-2.228679724101948,-2.228679724101948
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_3,1,2,L,True,L,True,False,False,True,172.63584959099535,False,False,True,cue_locked,cue_0p5_1p9,0.6579730443989955,-1.4059943043364933,-0.1015488381324004,4.128561068987367,PO8,PO7,-1.4059943043364933,0.6579730443989955,-2.063967348735489,-2.063967348735489
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_3,1,2,L,True,L,True,False,False,True,172.63584959099535,False,False,True,cue_locked,cue_1p3_2p1_target_interval,1.732624301466599,-0.7234710999103686,0.8885613152572902,5.523181930548416,PO8,PO7,-0.7234710999103686,1.732624301466599,-2.456095401376968,-2.456095401376968
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_4,1,3,R,True,R,True,False,False,True,177.08560264681,False,False,True,cue_locked,cue_0p3_1p2,2.747468158972008,1.1528224501882582,2.848003468602225,5.520839531217684,PO7,PO8,2.747468158972008,1.1528224501882582,1.5946457087837498,-1.5946457087837498
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_4,1,3,R,True,R,True,False,False,True,177.08560264681,False,False,True,cue_locked,cue_0p5_1p2,3.676999067924927,2.159317051792924,3.8904908421916296,6.474503693250043,PO7,PO8,3.676999067924927,2.159317051792924,1.517682016132003,-1.517682016132003
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_4,1,3,R,True,R,True,False,False,True,177.08560264681,False,False,True,cue_locked,cue_0p5_1p9,5.888538473298559,3.664682275459516,6.71662212295772,7.990636578879011,PO7,PO8,5.888538473298559,3.664682275459516,2.223856197839043,-2.223856197839043
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_4,1,3,R,True,R,True,False,False,True,177.08560264681,False,False,True,cue_locked,cue_1p3_2p1_target_interval,6.359839882420734,3.051770794664898,6.81164813722471,7.659278159951421,PO7,PO8,6.359839882420734,3.051770794664898,3.308069087755835,-3.308069087755835
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_5,1,4,L,True,L,True,False,False,True,181.57775750232395,False,False,True,cue_locked,cue_0p3_1p2,-1.0093566428242289,1.6302827445697263,0.1481611381138746,-0.5574080947119348,PO8,PO7,1.6302827445697263,-1.0093566428242289,2.639639387393955,2.639639387393955
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_5,1,4,L,True,L,True,False,False,True,181.57775750232395,False,False,True,cue_locked,cue_0p5_1p2,-0.8638588022966252,1.6477514239439128,0.4508118459117297,0.0539772636658461,PO8,PO7,1.6477514239439128,-0.8638588022966252,2.511610226240538,2.511610226240538
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_5,1,4,L,True,L,True,False,False,True,181.57775750232395,False,False,True,cue_locked,cue_0p5_1p9,-1.293296496066148,2.4976897769241764,1.1466709758464335,1.7997510110946158,PO8,PO7,2.4976897769241764,-1.293296496066148,3.790986272990324,3.790986272990324
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_5,1,4,L,True,L,True,False,False,True,181.57775750232395,False,False,True,cue_locked,cue_1p3_2p1_target_interval,0.0813220194606745,2.949063216824634,2.5008249162132405,1.8409078155566585,PO8,PO7,2.949063216824634,0.0813220194606745,2.8677411973639595,2.8677411973639595
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_6,1,5,L,False,,False,False,True,True,186.1015280575957,False,False,True,cue_locked,cue_0p3_1p2,-5.902391812053507,-2.843783856216297,-4.28579322806594,-9.419280231181258,PO8,PO7,-2.843783856216297,-5.902391812053507,3.0586079558372097,3.0586079558372097
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_6,1,5,L,False,,False,False,True,True,186.1015280575957,False,False,True,cue_locked,cue_0p5_1p2,-7.387142782579624,-2.735231841534822,-4.254789690349068,-10.23888837190279,PO8,PO7,-2.735231841534822,-7.387142782579624,4.651910941044802,4.651910941044802
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_6,1,5,L,False,,False,False,True,True,186.1015280575957,False,False,True,cue_locked,cue_0p5_1p9,-7.009672102759913,-3.306643486538556,-4.706643553693989,-6.193959294373279,PO8,PO7,-3.306643486538556,-7.009672102759913,3.703028616221357,3.703028616221357
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_6,1,5,L,False,,False,False,True,True,186.1015280575957,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-6.483607987893731,-4.784584244442324,-5.261391297927755,-3.0232935971399093,PO8,PO7,-4.784584244442324,-6.483607987893731,1.6990237434514075,1.6990237434514075
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_7,1,6,R,False,,False,False,True,True,190.65927631244995,False,False,True,cue_locked,cue_0p3_1p2,0.9208107573924388,-7.346676055347059,-4.349795388921142,-0.1999867340054241,PO7,PO8,0.9208107573924388,-7.346676055347059,8.267486812739499,-8.267486812739499
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_7,1,6,R,False,,False,False,True,True,190.65927631244995,False,False,True,cue_locked,cue_0p5_1p2,1.822182150722579,-7.629158283076921,-3.794345199123208,0.2873836699820606,PO7,PO8,1.822182150722579,-7.629158283076921,9.4513404337995,-9.4513404337995
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_7,1,6,R,False,,False,False,True,True,190.65927631244995,False,False,True,cue_locked,cue_0p5_1p9,1.152965118272392,-3.3630305122112505,-2.0310478483984933,-0.5369727020191822,PO7,PO8,1.152965118272392,-3.3630305122112505,4.515995630483642,-4.515995630483642
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_7,1,6,R,False,,False,False,True,True,190.65927631244995,False,False,True,cue_locked,cue_1p3_2p1_target_interval,1.52006274162868,-1.4393532925186363,-0.6075041955601679,-2.1341994809806484,PO7,PO8,1.52006274162868,-1.4393532925186363,2.959416034147317,-2.959416034147317
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_8,1,7,R,False,,False,False,True,True,194.96468276984524,False,False,True,cue_locked,cue_0p3_1p2,2.206758716958958,3.334686952267238,2.6086042979799338,0.1951511137823611,PO7,PO8,2.206758716958958,3.334686952267238,-1.1279282353082798,1.1279282353082798
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_8,1,7,R,False,,False,False,True,True,194.96468276984524,False,False,True,cue_locked,cue_0p5_1p2,2.30927091604701,2.989778907002252,2.0601775941065035,-0.1801792705626713,PO7,PO8,2.30927091604701,2.989778907002252,-0.6805079909552423,0.6805079909552423
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_8,1,7,R,False,,False,False,True,True,194.96468276984524,False,False,True,cue_locked,cue_0p5_1p9,2.711517181568132,2.3107265279748592,1.5467131920646713,1.4163345356169,PO7,PO8,2.711517181568132,2.3107265279748592,0.4007906535932726,-0.4007906535932726
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_8,1,7,R,False,,False,False,True,True,194.96468276984524,False,False,True,cue_locked,cue_1p3_2p1_target_interval,2.473603765459908,3.986504457419123,1.9314037492698544,3.3662251060560093,PO7,PO8,2.473603765459908,3.986504457419123,-1.5129006919592154,1.5129006919592154
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_9,1,8,L,True,L,True,False,False,True,199.3624753264012,False,False,True,cue_locked,cue_0p3_1p2,0.2853424661034369,-1.3376171938321888,0.2530937890150026,0.6991506533858991,PO8,PO7,-1.3376171938321888,0.2853424661034369,-1.6229596599356255,-1.6229596599356255
